ISO28178
ORIGINATOR "ISO TC130"
FILE_DESCRIPTOR "ISO15339-CRPC6"
# ISO/PAS 15339-2 Characterized Reference Printing Condition 6, Typical Premium Coated
CREATED "2012-12-01"
MEASUREMENT_GEOMETRY "ISO 13655 - Reflection, M1"
FILTER "D50"
SAMPLE_BACKING "White"
# Reference White Point (LAB) = 95.00  1.00  -4.00
# Reference Black Point (LAB) = 9.05  0.20  0.39
NUMBER_OF_FIELDS 8
BEGIN_DATA_FORMAT
SAMPLE_ID	CMYK_C	CMYK_M	CMYK_Y	CMYK_K	LAB_L	LAB_A	LAB_B
1172	0	20	100	60	44.75	2.76	43.09
1173	0	40	100	60	40.13	10.70	37.98
1174	0	70	100	60	33.06	23.39	29.99
1175	0	100	100	60	27.49	34.66	24.24
1176	20	0	100	60	45.55	-10.43	41.25
1177	20	20	100	60	40.78	-3.32	35.71
1178	20	40	100	60	36.30	4.51	30.80
1179	20	70	100	60	29.61	17.11	23.49
1180	20	100	100	60	24.66	27.61	18.52
1181	40	0	100	60	41.75	-16.62	34.35
1182	40	20	100	60	37.27	-9.20	29.25
1183	40	40	100	60	32.96	-1.52	24.50
1184	40	70	100	60	26.69	10.88	17.81
1185	40	100	100	60	22.21	20.80	13.57
1186	70	0	100	60	35.90	-26.85	23.63
1187	70	20	100	60	32.01	-19.02	19.52
1188	70	40	100	60	28.26	-11.29	15.57
1189	70	70	100	60	22.69	0.79	9.89
1190	70	100	100	60	18.71	10.28	6.54
1191	100	0	100	60	30.93	-36.82	14.62
1192	100	20	100	60	27.48	-29.04	11.33
1193	100	40	100	60	24.21	-21.32	8.16
1194	100	70	100	60	19.45	-9.39	3.60
1195	100	100	100	60	16.02	0.00	0.58
1196	0	0	0	80	35.68	0.18	-1.23
1197	0	40	0	80	28.86	10.34	-1.77
1198	0	70	0	80	23.84	19.94	-1.57
1199	0	100	0	80	19.30	28.12	-0.32
1200	40	0	0	80	30.06	-5.36	-8.82
1201	40	40	0	80	24.63	4.54	-8.71
1202	40	70	0	80	20.56	13.65	-7.91
1203	40	100	0	80	16.65	21.02	-6.30
1204	70	0	0	80	25.85	-10.89	-15.21
1205	70	40	0	80	21.49	-1.32	-14.19
1206	70	70	0	80	17.58	7.13	-13.04
1207	70	100	0	80	14.48	14.33	-11.55
1208	100	0	0	80	21.74	-15.31	-19.73
1209	100	40	0	80	18.12	-6.07	-17.97
1210	100	70	0	80	15.27	1.66	-16.74
1211	100	100	0	80	12.86	8.39	-14.50
1212	0	0	40	80	34.49	-2.33	10.51
1213	0	40	40	80	28.52	7.81	8.16
1214	0	70	40	80	23.86	17.34	6.56
1215	0	100	40	80	19.54	25.34	6.31
1216	40	0	40	80	29.56	-9.00	3.23
1217	40	40	40	80	23.90	1.54	0.96
1218	40	70	40	80	20.06	10.47	-0.18
1219	40	100	40	80	16.79	17.43	0.19
1220	70	0	40	80	25.65	-15.29	-3.43
1221	70	40	40	80	20.94	-5.32	-4.50
1222	70	70	40	80	17.44	3.88	-5.11
1223	70	100	40	80	14.65	10.80	-5.05
1224	100	0	40	80	21.57	-20.61	-8.32
1225	100	40	40	80	17.93	-10.58	-8.70
1226	100	70	40	80	15.11	-2.14	-9.22
1227	100	100	40	80	12.77	4.64	-8.33
1228	0	0	70	80	34.44	-3.82	21.48
1229	0	40	70	80	28.72	6.28	17.06
1230	0	70	70	80	23.73	15.67	13.71
1231	0	100	70	80	19.83	23.89	11.63
1232	40	0	70	80	29.71	-11.07	13.63
1233	40	40	70	80	24.20	-0.81	9.29
1234	40	70	70	80	19.98	8.30	6.73
1235	40	100	70	80	17.02	15.58	5.51
1236	70	0	70	80	25.36	-18.06	6.59
1237	70	40	70	80	20.97	-7.38	3.64
1238	70	70	70	80	17.09	1.76	1.57
1239	70	100	70	80	14.53	8.34	0.20
1240	100	0	70	80	21.84	-24.34	1.10
1241	100	40	70	80	18.20	-13.98	-1.05
1242	100	70	70	80	15.14	-5.20	-2.93
1243	100	100	70	80	12.63	2.37	-3.89
1244	0	0	100	80	33.41	-4.52	30.96
1245	0	40	100	80	27.79	5.30	24.68
1246	0	70	100	80	23.44	14.43	19.89
1247	0	100	100	80	19.54	21.84	15.87
1248	40	0	100	80	28.73	-12.00	22.34
1249	40	40	100	80	23.67	-2.11	16.57
1250	40	70	100	80	19.88	6.99	12.61
1251	40	100	100	80	16.63	13.79	9.47
1252	70	0	100	80	25.08	-19.51	15.39
1253	70	40	100	80	20.84	-9.18	10.74
1254	70	70	100	80	17.05	-0.28	6.77
1255	70	100	100	80	14.26	6.80	4.43
1256	100	0	100	80	21.55	-25.50	9.39
1257	100	40	100	80	17.90	-15.37	5.63
1258	100	70	100	80	15.04	-7.27	3.11
1259	100	100	100	80	12.77	-0.02	0.50
1260	0	0	0	100	16.00	0.00	0.00
1261	0	40	0	100	13.85	5.53	0.62
1262	0	100	0	100	10.35	14.10	2.20
1263	40	0	0	100	14.10	-3.03	-4.28
1264	40	40	0	100	12.38	2.63	-3.20
1265	40	100	0	100	9.43	11.11	-0.67
1266	100	0	0	100	10.64	-7.57	-10.68
1267	100	40	0	100	9.60	-2.20	-8.36
1268	100	100	0	100	7.91	6.23	-4.82
1269	0	0	40	100	16.23	-1.89	4.96
1270	0	40	40	100	14.04	3.30	4.26
1271	0	100	40	100	10.65	11.68	4.35
1272	40	0	40	100	14.30	-5.36	1.16
1273	40	40	40	100	12.56	0.25	0.61
1274	40	100	40	100	9.81	8.63	1.73
1275	100	0	40	100	10.95	-10.39	-4.69
1276	100	40	40	100	9.93	-5.12	-3.93
1277	100	100	40	100	8.38	3.50	-2.02
1278	0	0	100	100	16.19	-4.31	11.95
1279	0	40	100	100	14.08	0.59	9.89
1280	0	100	100	100	11.10	8.20	7.28
1281	40	0	100	100	14.27	-7.80	8.62
1282	40	40	100	100	12.77	-2.55	7.00
1283	40	100	100	100	10.26	5.14	4.43
1284	100	0	100	100	11.32	-13.43	3.66
1285	100	40	100	100	10.43	-8.03	2.30
1286	100	100	100	100	9.05	0.20	0.39
1287	100	0	0	0	56.00	-37.00	-50.00
1288	98	0	0	0	56.42	-36.56	-49.48
1289	95	0	0	0	57.19	-35.70	-48.59
1290	90	0	0	0	58.91	-33.77	-46.62
1291	85	0	0	0	60.64	-31.84	-44.65
1292	80	0	0	0	62.65	-29.61	-42.36
1293	75	0	0	0	64.69	-27.39	-40.02
1294	70	0	0	0	66.79	-25.16	-37.63
1295	60	0	0	0	71.02	-20.77	-32.75
1296	50	0	0	0	75.14	-16.63	-27.88
1297	40	0	0	0	79.15	-12.76	-23.17
1298	30	0	0	0	83.14	-9.14	-18.38
1299	25	0	0	0	85.11	-7.40	-16.00
1300	20	0	0	0	87.09	-5.66	-13.59
1301	15	0	0	0	88.99	-4.03	-11.27
1302	10	0	0	0	90.99	-2.33	-8.84
1303	7	0	0	0	92.18	-1.33	-7.39
1304	5	0	0	0	92.97	-0.68	-6.43
1305	3	0	0	0	93.78	-0.02	-5.45
1306	2	0	0	0	94.18	0.31	-4.95
1307	0	100	0	0	48.00	75.00	-4.00
1308	0	98	0	0	48.46	74.11	-4.16
1309	0	95	0	0	49.27	72.54	-4.39
1310	0	90	0	0	51.04	69.19	-4.87
1311	0	85	0	0	52.96	65.55	-5.37
1312	0	80	0	0	55.23	61.34	-5.89
1313	0	75	0	0	57.52	57.16	-6.36
1314	0	70	0	0	59.97	52.78	-6.79
1315	0	60	0	0	64.98	44.16	-7.38
1316	0	50	0	0	70.07	35.98	-7.49
1317	0	40	0	0	75.09	28.30	-7.25
1318	0	30	0	0	80.06	21.14	-6.71
1319	0	25	0	0	82.52	17.67	-6.39
1320	0	20	0	0	85.05	14.22	-5.96
1321	0	15	0	0	87.46	10.97	-5.52
1322	0	10	0	0	89.89	7.72	-5.04
1323	0	7	0	0	91.42	5.69	-4.72
1324	0	5	0	0	92.44	4.34	-4.51
1325	0	3	0	0	93.45	3.02	-4.29
1326	0	2	0	0	93.95	2.34	-4.18
1327	0	0	100	0	89.00	-4.00	93.00
1328	0	0	98	0	89.03	-4.01	91.57
1329	0	0	95	0	89.11	-3.98	89.15
1330	0	0	90	0	89.30	-3.94	84.28
1331	0	0	85	0	89.52	-3.89	79.22
1332	0	0	80	0	89.77	-3.80	73.57
1333	0	0	75	0	90.02	-3.70	68.06
1334	0	0	70	0	90.29	-3.55	62.44
1335	0	0	60	0	90.87	-3.24	51.71
1336	0	0	50	0	91.49	-2.75	41.34
1337	0	0	40	0	92.13	-2.16	31.60
1338	0	0	30	0	92.80	-1.48	22.40
1339	0	0	25	0	93.13	-1.11	17.92
1340	0	0	20	0	93.49	-0.71	13.36
1341	0	0	15	0	93.85	-0.30	9.13
1342	0	0	10	0	94.22	0.12	4.76
1343	0	0	7	0	94.45	0.38	2.14
1344	0	0	5	0	94.60	0.55	0.41
1345	0	0	3	0	94.76	0.72	-1.32
1346	0	0	2	0	94.83	0.80	-2.19
1347	0	0	0	100	16.00	0.00	0.00
1348	0	0	0	98	17.69	-0.09	-0.11
1349	0	0	0	95	20.62	0.02	-0.30
1350	0	0	0	90	25.78	0.13	-0.63
1351	0	0	0	85	30.82	0.18	-0.94
1352	0	0	0	80	35.68	0.18	-1.23
1353	0	0	0	75	40.37	0.21	-1.49
1354	0	0	0	70	44.71	0.27	-1.75
1355	0	0	0	60	52.81	0.41	-2.21
1356	0	0	0	50	60.40	0.46	-2.59
1357	0	0	0	40	67.40	0.55	-2.90
1358	0	0	0	30	74.30	0.64	-3.22
1359	0	0	0	25	77.66	0.70	-3.37
1360	0	0	0	20	81.17	0.76	-3.50
1361	0	0	0	15	84.46	0.82	-3.62
1362	0	0	0	10	87.87	0.88	-3.73
1363	0	0	0	7	89.99	0.92	-3.80
1364	0	0	0	5	91.41	0.94	-3.85
1365	0	0	0	3	92.81	0.96	-3.89
1366	0	0	0	2	93.55	0.96	-3.92
1367	0	0	0	0	95.00	1.00	-4.00
1368	100	85	85	0	27.01	-5.79	-3.18
1369	80	65	65	0	38.41	-4.09	-3.52
1370	60	45	45	0	52.25	-2.45	-4.04
1371	40	27	27	0	66.51	-1.57	-4.65
1372	20	12	12	0	80.70	-0.62	-5.03
1373	10	6	6	0	87.65	0.29	-4.56
1374	5	3	3	0	91.29	0.73	-4.28
1375	40	27	27	10	61.52	-1.57	-4.47
1376	20	12	12	10	74.69	-0.75	-4.83
1377	10	6	6	10	81.16	0.09	-4.36
1378	60	45	45	20	44.64	-2.32	-3.73
1379	40	27	27	20	56.62	-1.52	-4.22
1380	20	12	12	20	68.77	-0.82	-4.50
1381	10	6	6	20	74.74	-0.04	-4.08
1382	80	65	65	40	27.97	-2.76	-2.38
1383	60	45	45	40	37.24	-2.18	-3.13
1384	40	27	27	40	46.98	-1.50	-3.64
1385	20	12	12	40	57.00	-0.98	-3.85
1386	10	6	6	40	61.92	-0.29	-3.46
1387	100	85	85	60	17.60	-2.86	-1.16
1388	80	65	65	60	22.68	-2.43	-1.92
1389	60	45	45	60	29.70	-1.95	-2.48
1390	40	27	27	60	37.11	-1.41	-2.88
1391	20	12	12	60	44.72	-0.99	-3.03
1392	10	6	6	60	48.44	-0.39	-2.71
1393	100	85	85	80	13.69	-2.06	-0.59
1394	80	65	65	80	16.76	-1.80	-1.05
1395	60	45	45	80	21.12	-1.65	-1.73
1396	40	27	27	80	25.94	-1.31	-1.94
1397	20	12	12	80	30.16	-0.84	-1.81
1398	10	6	6	80	32.77	-0.41	-1.68
1399	100	85	85	100	9.23	-0.89	0.05
1400	80	65	65	100	10.21	-1.09	-0.20
1401	60	45	45	100	11.62	-0.95	-0.51
1402	40	27	27	100	13.18	-0.93	-0.57
1403	20	12	12	100	14.69	-0.77	-0.62
1404	10	6	6	100	15.40	-0.47	-0.40
1405	100	0	0	70	27.28	-19.13	-24.19
1406	0	100	0	70	23.80	35.11	-1.52
1407	0	0	100	70	41.98	-4.62	40.36
1408	100	100	0	70	15.29	9.51	-19.43
1409	100	0	100	70	26.66	-31.48	12.22
1410	0	100	100	70	23.81	28.67	20.24
1411	40	40	0	70	30.08	5.57	-11.29
1412	40	0	40	70	36.68	-10.80	4.43
1413	0	40	40	70	35.27	10.34	10.34
1414	3	3	0	0	92.26	1.99	-5.75
1415	3	0	3	0	93.55	-0.32	-2.80
1416	0	3	3	0	93.24	2.75	-1.73
1417	3	3	3	0	92.12	1.47	-3.25
1418	3	0	0	3	91.63	-0.03	-5.34
1419	0	3	0	3	91.36	2.86	-4.21
1420	3	3	0	3	90.20	1.87	-5.63
1421	0	0	3	3	92.59	0.67	-1.41
1422	3	0	3	3	91.41	-0.34	-2.86
1423	0	3	3	3	91.15	2.59	-1.79
1424	3	3	3	3	90.13	1.34	-3.28
1425	7	7	0	0	88.76	3.23	-8.02
1426	7	0	7	0	91.68	-2.13	-1.32
1427	0	7	7	0	90.96	5.09	1.15
1428	7	7	7	0	88.37	1.98	-2.27
1429	7	0	0	7	87.35	-1.32	-7.04
1430	0	7	0	7	86.66	5.28	-4.51
1431	7	7	0	7	84.13	2.97	-7.64
1432	0	0	7	7	89.48	0.26	1.86
1433	7	0	7	7	86.86	-2.10	-1.38
1434	0	7	7	7	86.21	4.68	0.97
1435	7	7	7	7	83.83	1.74	-2.27
1436	40	3	0	0	77.89	-10.99	-23.25
1437	3	40	0	0	74.14	27.03	-8.56
1438	40	0	3	0	78.97	-13.38	-20.61
1439	40	3	3	0	77.70	-11.68	-20.85
1440	0	40	3	0	74.99	28.08	-5.07
1441	3	40	3	0	73.95	26.88	-6.42
1442	40	40	3	0	62.38	10.91	-22.19
1443	3	0	40	0	90.97	-3.47	29.96
1444	0	3	40	0	90.70	-0.11	30.76
1445	3	3	40	0	89.57	-1.51	29.21
1446	40	3	40	0	75.64	-18.16	9.86
1447	3	40	40	0	72.61	23.96	20.71
1448	40	0	0	3	77.35	-12.53	-22.66
1449	40	3	0	3	76.14	-10.83	-22.77
1450	0	40	0	3	73.42	27.57	-7.11
1451	3	40	0	3	72.49	26.33	-8.40
1452	40	40	0	3	61.19	11.04	-23.68
1453	40	0	3	3	77.16	-13.14	-20.25
1454	40	3	3	3	75.96	-11.50	-20.48
1455	0	40	3	3	73.32	27.36	-5.07
1456	3	40	3	3	72.31	26.19	-6.39
1457	40	40	3	3	60.97	10.61	-21.82
1458	0	0	40	3	90.02	-2.22	30.71
1459	3	0	40	3	88.88	-3.51	29.13
1460	40	0	40	3	75.15	-19.61	10.13
1461	0	3	40	3	88.65	-0.27	29.91
1462	3	3	40	3	87.56	-1.64	28.41
1463	40	3	40	3	73.95	-17.88	9.50
1464	0	40	40	3	72.02	24.65	21.60
1465	3	40	40	3	70.98	23.27	20.13
1466	40	40	40	3	59.15	5.33	2.30
1467	3	0	0	40	66.53	-0.22	-4.02
1468	0	3	0	40	66.34	1.94	-3.09
1469	3	3	0	40	65.50	1.17	-4.17
1470	40	3	0	40	55.30	-8.41	-16.56
1471	3	40	0	40	52.75	18.98	-5.94
1472	0	0	3	40	67.24	0.27	-1.08
1473	3	0	3	40	66.38	-0.53	-2.19
1474	40	0	3	40	56.06	-10.22	-14.72
1475	0	3	3	40	66.18	1.72	-1.40
1476	3	3	3	40	65.07	0.72	-2.52
1477	40	3	3	40	55.09	-8.93	-14.87
1478	0	40	3	40	53.38	19.67	-3.45
1479	3	40	3	40	52.55	18.77	-4.47
1480	40	40	3	40	44.33	7.73	-16.01
1481	3	0	40	40	64.37	-3.52	20.45
1482	0	3	40	40	64.19	-1.07	21.08
1483	3	3	40	40	63.32	-2.11	19.93
1484	40	3	40	40	53.69	-13.80	6.34
1485	3	40	40	40	51.47	15.89	14.23
1486	0	0	0	10	87.87	0.88	-3.73
1487	0	0	10	10	87.15	-0.04	4.17
1488	0	0	20	10	86.45	-0.87	12.14
1489	0	0	40	10	85.19	-2.34	28.87
1490	0	0	70	10	83.45	-3.77	57.22
1491	0	10	0	10	83.20	7.01	-4.69
1492	0	10	10	10	82.60	6.15	2.85
1493	0	10	20	10	81.97	5.32	10.52
1494	0	10	40	10	80.84	3.95	26.51
1495	0	10	70	10	79.25	2.55	53.52
1496	0	20	0	10	78.70	13.04	-5.54
1497	0	20	10	10	78.18	12.25	1.64
1498	0	20	20	10	77.66	11.40	9.05
1499	0	20	40	10	76.63	10.17	24.38
1500	0	20	70	10	75.20	8.78	50.05
1501	0	40	0	10	69.53	26.03	-6.77
1502	0	40	10	10	69.20	25.25	-0.14
1503	0	40	20	10	68.85	24.50	6.69
1504	0	40	40	10	68.18	23.14	20.37
1505	0	40	70	10	67.03	21.80	43.45
1506	0	70	0	10	55.55	48.65	-6.41
1507	0	70	10	10	55.51	47.86	-0.90
1508	0	70	20	10	55.45	46.97	4.81
1509	0	70	40	10	55.24	45.52	16.23
1510	0	70	70	10	54.56	43.82	34.87
1511	10	0	0	10	84.17	-2.25	-8.25
1512	10	0	10	10	83.51	-3.44	-0.38
1513	10	0	20	10	82.88	-4.45	7.52
1514	10	0	40	10	81.67	-6.37	23.91
1515	10	0	70	10	80.02	-8.19	51.73
1516	10	10	0	10	79.73	3.71	-9.03
1517	10	10	10	10	79.23	1.99	-1.65
1518	10	10	20	10	78.63	0.93	6.12
1519	10	10	40	10	77.48	-0.67	21.66
1520	10	10	70	10	75.91	-2.32	48.37
1521	10	20	0	10	75.42	9.59	-9.75
1522	10	20	10	10	74.81	8.14	-2.74
1523	10	20	20	10	74.31	7.09	4.64
1524	10	20	40	10	73.26	5.55	19.48
1525	10	20	70	10	71.88	3.85	44.89
1526	10	40	0	10	66.59	22.16	-10.86
1527	10	40	10	10	65.94	21.23	-4.44
1528	10	40	20	10	65.57	20.27	2.27
1529	10	40	40	10	64.83	18.60	15.49
1530	10	40	70	10	63.77	16.86	38.30
1531	10	70	0	10	53.15	44.14	-10.38
1532	10	70	10	10	52.73	43.44	-5.03
1533	10	70	20	10	52.60	42.44	0.48
1534	10	70	40	10	52.29	40.77	11.48
1535	10	70	70	10	51.58	38.84	29.86
1536	20	0	0	10	80.54	-5.37	-12.64
1537	20	0	10	10	79.90	-6.83	-4.86
1538	20	0	20	10	79.32	-8.02	2.90
1539	20	0	40	10	78.16	-10.37	19.05
1540	20	0	70	10	76.58	-12.65	46.23
1541	20	10	0	10	76.28	0.39	-13.31
1542	20	10	10	10	75.66	-1.69	-6.23
1543	20	10	20	10	75.09	-2.93	1.44
1544	20	10	40	10	73.99	-4.90	16.71
1545	20	10	70	10	72.51	-6.93	42.89
1546	20	20	0	10	72.16	6.13	-13.92
1547	20	20	10	10	71.42	4.33	-7.21
1548	20	20	20	10	70.93	3.09	0.02
1549	20	20	40	10	69.86	1.02	14.55
1550	20	20	70	10	68.50	-1.07	39.55
1551	20	40	0	10	63.67	18.34	-14.84
1552	20	40	10	10	62.92	17.10	-8.68
1553	20	40	20	10	62.39	15.92	-2.22
1554	20	40	40	10	61.62	13.94	10.66
1555	20	40	70	10	60.53	11.84	33.07
1556	20	70	0	10	50.75	39.56	-14.34
1557	20	70	10	10	50.24	38.70	-9.16
1558	20	70	20	10	49.82	37.72	-3.90
1559	20	70	40	10	49.42	35.84	6.73
1560	20	70	70	10	48.66	33.66	24.78
1561	40	0	0	10	73.24	-12.02	-21.50
1562	40	0	10	10	72.70	-13.89	-13.84
1563	40	0	20	10	72.18	-15.66	-6.16
1564	40	0	40	10	71.18	-18.84	9.43
1565	40	0	70	10	69.67	-22.16	35.38
1566	40	10	0	10	69.33	-6.47	-21.90
1567	40	10	10	10	68.90	-8.66	-14.65
1568	40	10	20	10	68.40	-10.37	-7.20
1569	40	10	40	10	67.42	-13.36	7.57
1570	40	10	70	10	65.95	-16.42	32.47
1571	40	20	0	10	65.52	-1.02	-22.27
1572	40	20	10	10	65.04	-2.99	-15.38
1573	40	20	20	10	64.58	-4.74	-8.39
1574	40	20	40	10	63.63	-7.61	5.76
1575	40	20	70	10	62.24	-10.62	29.48
1576	40	40	0	10	57.89	10.46	-22.64
1577	40	40	10	10	57.23	9.03	-16.52
1578	40	40	20	10	56.68	7.64	-10.31
1579	40	40	40	10	55.97	4.89	2.05
1580	40	40	70	10	54.74	1.98	23.51
1581	40	70	0	10	45.95	30.44	-22.03
1582	40	70	10	10	45.44	29.41	-16.93
1583	40	70	20	10	45.01	28.28	-11.82
1584	40	70	40	10	44.40	26.02	-1.70
1585	40	70	70	10	43.59	23.24	15.71
1586	70	0	0	10	61.89	-23.59	-34.80
1587	70	0	10	10	61.43	-26.39	-27.41
1588	70	0	20	10	61.02	-28.98	-20.06
1589	70	0	40	10	60.14	-33.70	-5.22
1590	70	0	70	10	58.71	-39.13	18.66
1591	70	10	0	10	58.59	-18.40	-34.71
1592	70	10	10	10	58.40	-21.03	-27.45
1593	70	10	20	10	57.97	-23.52	-20.37
1594	70	10	40	10	57.12	-27.95	-6.38
1595	70	10	70	10	55.76	-33.17	16.72
1596	70	20	0	10	55.37	-13.32	-34.64
1597	70	20	10	10	55.13	-15.71	-27.75
1598	70	20	20	10	54.83	-18.04	-20.89
1599	70	20	40	10	53.99	-22.24	-7.66
1600	70	20	70	10	52.73	-27.24	14.52
1601	70	40	0	10	48.84	-2.64	-34.29
1602	70	40	10	10	48.49	-4.56	-28.21
1603	70	40	20	10	48.12	-6.50	-22.11
1604	70	40	40	10	47.36	-10.20	-10.42
1605	70	40	70	10	46.27	-14.70	9.74
1606	70	70	0	10	38.48	15.68	-33.36
1607	70	70	10	10	38.12	14.36	-28.30
1608	70	70	20	10	37.78	12.89	-23.28
1609	70	70	40	10	37.20	9.83	-13.51
1610	70	70	70	10	36.41	5.81	3.05
1611	50	40	40	0	57.46	0.38	-2.03
1612	100	0	0	10	51.99	-34.74	-46.14
1613	0	100	0	10	44.54	69.09	-4.07
1614	0	0	100	10	82.20	-4.22	85.30
1615	0	100	100	10	43.74	62.04	43.54
1616	100	0	100	10	47.22	-60.96	24.16
1617	100	100	0	10	24.10	17.89	-42.18
END_DATA							
